,id,breed
4332,6c1e8f1f68a9e22c95a1ce59a7fa3fdf,american_staffordshire_terrier
4333,6c2127a71adb12126a3900f00261de41,keeshond
4334,6c21947b956d6d17ece6350c96a6bac5,beagle
4335,6c22373b6656afe451bf441018342f67,bernese_mountain_dog
4336,6c293c8261201e8b45c3ea35c90eb59d,english_setter
4337,6c2a583219893f8c5adc7f604f802a54,affenpinscher
4338,6c345a9d3b928327ea2785a2f6b8190e,welsh_springer_spaniel
4339,6c370fc5e1b1840570406446d438cec3,great_dane
4341,6c4505ac9a64fa774e0f5b4fc8514546,miniature_schnauzer
4343,6c5da8790c14038eb7f83768f4d5ab5a,silky_terrier
4344,6c6020f8dfe89f93a249ca5c385abf60,leonberg
4345,6c6101520b900409ab67931b4138929f,curly-coated_retriever
4347,6c6796e1774ac7ee32027efd36a329a1,rottweiler
4348,6c701bcdddcf39d949105c2b7e0afd8d,tibetan_terrier
4349,6c7968dc0549fb4f9586222fb3f487be,silky_terrier
4350,6c7e5a99781770d5e01eb570833a8fd4,curly-coated_retriever
4351,6c84c961c6b25c394fe8e75194a8a0fa,irish_wolfhound
4352,6c92c846d375a7636bd21859c5304a21,brabancon_griffon
4358,6ca3c20b7b00b635b61d354267fac43f,american_staffordshire_terrier
4359,6ca9149d85c705eab3f870619ee87e54,weimaraner
4360,6cb3f9ecffc3e54eb8df68da968b07f9,dingo
4361,6cb63ffa3efc65d23687e4415835f1d6,wire-haired_fox_terrier
4362,6cc02e5764a242a9d2b6469ef02eccd4,saint_bernard
4363,6cc27c87f5f463567bb64c338436488a,saluki
4365,6ccb200bd45c6f2a408817d6324a7b00,irish_wolfhound
4366,6cd03c2afbbcb2ff6dffd31306555733,norfolk_terrier
4367,6cdbe1dfad3257b604c514eba9ae4697,leonberg
4368,6cecc5ec666f9ff8f0994a2b7b3b3c50,labrador_retriever
4369,6d0968a95644baa3d58b0c6e4c00ac2e,irish_terrier
4370,6d09f84b6e08b4fb8c53489a06b71da5,miniature_pinscher
4372,6d13b34a19bf0776634565f656804ea9,yorkshire_terrier
4373,6d199915483d4f5a61fc79d0f38287e4,dandie_dinmont
4374,6d2fe2807157cb6abb909806b4a73e93,affenpinscher
4375,6d2fe8f0bb9bbc3232567cd6d930a1e4,tibetan_mastiff
4376,6d3998aa9d4b5788e3fab3b1759735a8,norwegian_elkhound
4378,6d3d71bbfff198971e5dfdc16cbfc311,irish_wolfhound
4379,6d3f6ca40680a6611097ab283d76b5fb,dingo
4381,6d442a4b0378d62ef6127d33f0acfc81,german_shepherd
4382,6d49de8f03116d2fcf3eb6942a9c6233,airedale
4384,6d69c79c5ee17a5bded1c1d9342e76e3,schipperke
4385,6d6ea5617e4a3b34ad409f79f9a2c255,american_staffordshire_terrier
4386,6d70ba62b2f3f73a28d77d519d3f477b,miniature_poodle
4387,6d76e9edc374a77eadbf6b34baae60e7,german_shepherd
4388,6d7af0b8075fd13d63be35074d4af91d,komondor
4389,6d842ffa6f10d7d5639703028230607c,affenpinscher
4391,6da0f1e6b600e038d4a8b53d96b0051f,dingo
4392,6da4c7ee12790d8047e82c7750884780,doberman
4393,6da6146a2615c85076d54df772df8d17,malinois
4395,6dc19c50fe72f9b29c2b08fdac6c4220,beagle
4396,6dc34184e9b5106696841bbf947180fc,malamute
4397,6dc71162eb51b2347811e9beb934fa17,miniature_schnauzer
4398,6dd7730512384e02b227d759efe20ee4,french_bulldog
4399,6dd7c63137940ed552e43f4b8c13d667,american_staffordshire_terrier
4400,6dd8dff8b933dcf3ff13ca4fafff3a20,greater_swiss_mountain_dog
4401,6de1b44c95bb9e1ec1e5892f145c19b3,pomeranian
4402,6de485e2843a72c8264e2718c1cde439,welsh_springer_spaniel
4405,6dfc0497284fd5b57c1c1916b18a6130,miniature_pinscher
4406,6dfc7ab7c93fe65fe4dc5b175c2e8351,tibetan_terrier
4407,6e106668599f294d64790668e77d76e9,norfolk_terrier
4409,6e2ba14aa4a753d6f5ad94ccfb2f666b,briard
4410,6e2c2e1c624df79088b4362afd615ef9,english_setter
4411,6e36bfaa23ec11fb9088d0cdfaf7f025,yorkshire_terrier
4412,6e3aef07adb1b8d08392e42fb1ad773b,dhole
4413,6e3de72645dfce0366da139ebf3b5889,basenji
4414,6e42fa34befaffb20813a79c13f80ba3,briard
4415,6e44501e366c74ab7431e1ff5256ab79,collie
4418,6e59216a1f0bfaea9786baa43c90ccdd,doberman
4419,6e61626e3af3ab86323ffdb883086d71,great_pyrenees
4421,6e6cb711d60ba4af0d18224abc2c45ac,walker_hound
4422,6e785cf500a40087bae654ea108a39af,english_setter
4423,6e80238fe40085f699fb15bb57cac132,german_shepherd
4424,6e82dfad17642ef4fa234b0fef9a28cb,blenheim_spaniel
4426,6e8c5b35a8371c1d36be6806e9a3c278,toy_terrier
4427,6e8cd7161a0d8ae691266e96aa5aad36,bedlington_terrier
4430,6e9fa5651852b77caea00941cad23f95,bouvier_des_flandres
4431,6ea67885eb6656e5df00e652ef913e6f,lakeland_terrier
4432,6ea6d75a4d0d0a6c349ee5ac041dab97,leonberg
4433,6eaa58eb9a9f96c8474607b72387c91e,american_staffordshire_terrier
4434,6eb6332535a422bbee41c4368c4cc015,saluki
4435,6eb7efda305b27484e3e48989b41ade5,cairn
4436,6eb8b8fe12568fb2f241328968f4a67d,irish_wolfhound
4438,6ec7a007a28588f6367c31e43f7b9ee7,bluetick
4439,6ed008f02d1914e33f46b42f27dd5ad0,old_english_sheepdog
4441,6eeae947efa8162eb3b8e8a0bafc7997,samoyed
4443,6ef0ace1632e68410f65e4af7527821e,italian_greyhound
4444,6ef523771c2d88c335fb8d3579b9088a,italian_greyhound
4445,6f00c0775716776cda9977f4133b2876,standard_schnauzer
4446,6f0d4c29c6bd29af6277fdd2afd26187,boston_bull
4447,6f0da929ad7f82be1c274dc0d2f56a4c,boston_bull
4448,6f0e400b3f6fb868d2e673da9eba2ad5,black-and-tan_coonhound
4449,6f1806819e3e675d3d05ea1bf5e71cde,pekinese
4452,6f250f55b870c382323035a038f00d29,bouvier_des_flandres
4453,6f2d05652ec7fc9fa8eb23ed9e49fc4b,newfoundland
4454,6f30c0ce7476fda0181542e1f9bfe569,border_collie
4455,6f357e58e5e809ce6fe4c480b4ed872e,otterhound
4456,6f3d31094ddb18242cc01c7d4934b163,airedale
4457,6f3f29c37500a418da5f974dd9563006,kelpie
4459,6f59969a22373428d7c9d9be9ec98461,curly-coated_retriever
4461,6f614bff9db3144e74406fb737fa6d46,dandie_dinmont
4462,6f6165a3bdb6fc37a4f26f858f182336,labrador_retriever
4463,6f626925348bf731ed990937a98bf8d6,appenzeller
4464,6f68ebaf89c39021195ce96796fc83ae,tibetan_terrier
4466,6f7286e4adbb6f2f066eb47a87f92554,rhodesian_ridgeback
4467,6f8095672995666a0d6dd4e7daadecde,redbone
4468,6f8344c982a496e159ea392a0a1cd417,german_short-haired_pointer
4470,6f86de5ce20b6ac43e0c4387a8014d26,dhole
4471,6f9bac41b5be5ee6baecc9e7ef8f2c2a,golden_retriever
4472,6f9f76d5b090ee0691154de6cbc70c2f,pomeranian
4473,6fa11f3d4cd5e972b5be8a871674017d,sussex_spaniel
4474,6fb144599ec91a40edeac0d884ff43b2,groenendael
4475,6fbbb4c3e5619162bfee38128326a55b,english_foxhound
4476,6fc044de6c66fa7c9e8b9484ef2d2521,pembroke
4479,6fc7613cfcd68a8d3d4c116e44261c29,african_hunting_dog
4480,6fd91d9b93604a4b156662fb1d763d29,english_springer
4481,6fd9216d1c2728e26baf30433b2b052c,weimaraner
4483,6fdfa3dad723189d42b506f366573e84,australian_terrier
4485,6ff481eeead9d641edf6f59d1016dbd7,collie
4487,700ef49936ff04f8490ceff02b01127f,leonberg
4488,7019dc9a063a19bd2f7568f80ede854f,clumber
4491,7035172c071b6774e427e923078549cb,golden_retriever
4492,7037652031c91f0b1d77089a1a6f981c,black-and-tan_coonhound
4494,7043f88b39377d1f4bdf5f4e4dc3f651,bull_mastiff
4495,70462e9512d0b258c1a976a1d523f918,leonberg
4497,704fbb5c83c3eff3dc98c5c740dfe327,saint_bernard
4499,705933f1ba0ac42f48d3f5c6c9b7ebd2,silky_terrier
4500,7062866964c8894fa9aa0c91ced60474,keeshond
4502,70685fef6eaf5cddd4de563cd6b5763c,samoyed
4503,706939cce23d7bbcf3c734866bebd582,appenzeller
4504,70723f841076e19dfb1cfe98bcef84ff,great_pyrenees
4506,707acb2cbc6c351181a087fc94c4b05f,entlebucher
4508,70806e7505a917f26cea46b3d0efeafa,curly-coated_retriever
4509,708142f49bc6544f2881c6387d91f9c9,lhasa
4510,7084c0e392fa9a33ba4d5e78f21a80e7,maltese_dog
4511,7092ab2a22edbb3bec5f93ecf2ddb331,silky_terrier
4513,70b77300c679d4767114038f9fb567d9,golden_retriever
4514,70c412a3ce894c617cbe707f24adbb82,irish_setter
4515,70c80800e2ae477c02dc034917783132,afghan_hound
4516,70cdbbb14c5b9f8a4f3e6d4af28fb1b9,basenji
4517,70d08414060825704b78d7001ce4efe3,irish_wolfhound
4518,70d6066bcc9796967003a09cfd60e76a,beagle
4519,70d64638456cc0f241a45fea9ffa050b,black-and-tan_coonhound
4522,70ea53f50ea3d738665ecb2771f95c49,schipperke
4524,70eddf2b2ac3dd2cf35cac5b64b3de8b,schipperke
4525,70f2fd56f61deb7daaeb72b8664cec9a,miniature_poodle
4527,70f53ca636322917d71fdd05f1a7f380,flat-coated_retriever
4528,70f9f88c25bfdaab568342b7163171e4,norwegian_elkhound
4529,70fe05acafe344e3359dd4742aedbc05,tibetan_mastiff
4530,7112d77642be74da48db08cd79717294,basset
4531,712430f180d67dcf181c267c63e2d2db,dhole
4532,7129840d23b58c55f1b83194a5a36326,saluki
4533,712dae0c2b2fcaf6b6cdd6f146db85f4,airedale
4536,71419c1fd0673846c84a445cef0baa9f,japanese_spaniel
4537,714965afafec13c0fd2f2617dd065aa5,bedlington_terrier
4538,7151b63b2f604fa01b59870c8b8baec3,rhodesian_ridgeback
4539,715874f75d996fdadb957a6b4b7e209d,whippet
4540,71612cb5915916282702e64c9ecfc390,appenzeller
4541,718255f086c13ca1bdf592b1aa3f38e4,english_setter
4542,718efe7ac68c55e355c44049d40876c5,english_foxhound
4543,718f5a28fd007fab12eb20dd5c464682,pekinese
4544,71994f8763a1290e259babd475fbff66,staffordshire_bullterrier
4546,71a6f4d727536d9188fde88dd63fc516,great_dane
4547,71af1979ad207fa76d6ab9f3e3436cba,airedale
4550,71b81bb4eb3922553573881c1760ea82,english_springer
4553,71c0db4c32de5972f071875db3b5c6f4,redbone
4555,71ca356b09297d337b681c5f2ce57649,saint_bernard
4558,71f1c6d3b710bb9964fb82d026e57a41,bull_mastiff
4559,720ee45bf7ba0344983a5a7b6ab4cd6c,toy_terrier
4560,720f6fa34b0eb27d998eb879bee468b7,pug
4567,72368f3e9b7974dc29e284b7d80edb42,scottish_deerhound
4568,72443a190c2729234c4df338d517115a,groenendael
4569,724fbe5d721aa0296333c8a4b967077f,irish_wolfhound
4571,72545a82eda975364c5d6758fbe22af0,collie
4573,72556f9cd9283ce102041be218831f2e,chihuahua
4574,725ad8d2eafd430b7b97501e6423617d,tibetan_terrier
4575,725e676c906e515bf159ba677346adfb,rottweiler
4578,726b3b8628aba80839b78811d6888e35,kelpie
4580,726cb4a436dec4b66c87f1e78c4315e1,papillon
4581,726d82feb07e25afed0f2373882ff084,pekinese
4582,72747719b03c5ff7124878156e8004e7,labrador_retriever
4585,727f8fa18a8668406448e9b00c52c671,irish_wolfhound
4587,728b6f85d37f74e5f5c4a477103da84f,malamute
4589,72a0a277c774fdac2a7e0e359b059d81,french_bulldog
4590,72a718aa575dba137f8c54c69896acdf,bedlington_terrier
4592,72bfa0dc2020f6a54a2b11293160a079,bouvier_des_flandres
4593,72c99ca86c7f12d597a97777e28c5bc2,appenzeller
4594,72cd5b0c4da39b4499cf34f2c7a94f99,chihuahua
4595,72e86c8e5f7dffffec58f56cfa9be82d,english_springer
4596,72ef6af03c9603ce6ae39475861fdd64,kelpie
4598,7307fb8fb51c7317e12aa86a021fddb1,golden_retriever
4599,7309638ce928e5cfb1585395b9c0da79,bloodhound
4600,730ae835633470f2c55eee0a61179a15,doberman
4601,730b9daa84e26a4083a99f93a3d94dff,lhasa
4602,73116e462f2e1c41ca2ced3ef35741a9,collie
4604,732102ad631c810b69e13e1c8ea06462,italian_greyhound
4606,7332891f534fdfc75dd133048af1d562,beagle
4607,7336e0a8e59daf3f48c5759a321c8b40,bloodhound
4611,734d7956e66fe08b1957baf37d242fbc,appenzeller
4612,734f1c50dace63c4b6786b765b8464c1,beagle
4613,73525bccae4a337aca50ed2cb77d5cc3,bull_mastiff
4616,735ac1d802a4f692d30e7fe40e256103,african_hunting_dog
4618,736e858993ff23597502d4483fa62552,cocker_spaniel
4619,737043540f050ed2fe0790726488387f,german_short-haired_pointer
4620,7371745f2d7160cf65cd28d22731c6bc,bluetick
4621,7383453b537d0359450a2ff628eef75b,welsh_springer_spaniel
4624,73a9514ae6d09c8cf80c81a1aec2537c,clumber
4625,73a99d543dd8a726e63812b396a35ef5,japanese_spaniel
4626,73b61c8e20df684742c8463d554fac89,curly-coated_retriever
4627,73ba15dc7daeb99717b177b5ae23f5d8,beagle
4629,73c1e0720accf32b84fe8d1af6aa450c,rhodesian_ridgeback
4634,73cb81b201c9ea7bb90ba3da50ddd960,saluki
4635,73cc1a16a623472957ed70141cc48318,bluetick
4636,73cc3c43334e3d658ced97c70ba303cb,pug
4637,73dc86a3c003b9397060d38842aa91f8,lakeland_terrier
4640,73ec0cb4913739425e88255f57e49589,scottish_deerhound
4643,74089a7fb8250cf5581ccdc2dbd06876,soft-coated_wheaten_terrier
4644,7408e8f78e6b1e7372010d145c7f7684,old_english_sheepdog
4645,741cc81bf0fef902db5bde7e936e946a,bouvier_des_flandres
4646,741f874c66239fa37696eb11ce79531e,keeshond
4647,742f5ea0773100cbf835fd53b7af71bc,clumber
4648,74326631740d53d3bcdb0e9a9c54fb78,soft-coated_wheaten_terrier
4651,745bba112487c0ba5e0eaecffdadc0f0,kelpie
4652,745dd01e7a702cb72931a6daba32ad41,bluetick
4653,746fcae0bd84652032ea716b9fbe4400,kelpie
4655,74741ee49f94edb0e50edd8079a7a089,leonberg
4656,748040468efb11524759604cf6ffaed7,leonberg
4657,748256d6f5781e0404b63b6e6e6a1dc7,french_bulldog
4658,7485df362ac8abcff73a6cf75e7955e1,siberian_husky
4659,74869ebe0ee87a2b2addb1818c0eb152,samoyed
4661,74a45aecdc87b1a1a14f123758441f31,bouvier_des_flandres
4662,74b3036c1ccb01a3970cc124df3652bd,black-and-tan_coonhound
4663,74be31cddf2a8d3200e0057b2c0cfe73,french_bulldog
4664,74dce62be081b0095cb3d36684af3fd3,border_terrier
4665,74dd198053974e291bf436a0ba156ce6,west_highland_white_terrier
4667,74f02cabed1704fcb0622e07cef3f648,appenzeller
4668,74f4fa04d8752fff46c4d10fafe3e072,eskimo_dog
4669,74f564868a7c4221d1bf0967c9797c7f,bull_mastiff
4674,750b90c9fbb7b7feba76eb5a22956c75,giant_schnauzer
4675,7515d9c6b41d7b8bb0c7fda05278e16d,norfolk_terrier
4676,7521421e092333c78d6b9dc2e189e659,toy_terrier
4677,753567eba07d2765269cc1f2a317ddb1,old_english_sheepdog
4678,7535a9d2f9d83760c1be216e7dc1a00e,greater_swiss_mountain_dog
4679,7539976d416b8f178310df9d03538c10,toy_poodle
4680,7549b09f27526a089e67036c31d99b08,sealyham_terrier
4683,75698e8be83cb8e8cf6e2011d29b07ee,weimaraner
4684,75703ca3c8e8b821fc02f3c3afd22674,pomeranian
4685,757556f1f0520020f09adea9512078a7,irish_water_spaniel
4687,757b85fc1fe185d86974bb67e3333fa5,sealyham_terrier
4688,7589719a4f8dddeb1562fd1bff7f714e,schipperke
4689,758d370b554cd5f454810d8983f87d55,saluki
4690,759bb32a985a262b36499e7269605460,pug
4694,75d34d95ef2351779d46ea91cccc77ea,malamute
4696,75e3c0f72aa5c9f54ae899e6aed8da13,welsh_springer_spaniel
4699,75f56fd5d5b7ca2303d46bcca675395b,old_english_sheepdog
4700,75f65bc0e86f19017994695eb7bbbb18,shih-tzu
4701,75fe24028284a2ba927e6fd111510aa3,pembroke
4704,7618413d9a6a25be419129079df19a77,entlebucher
4705,761a7a39cfc05b62b42ddd7e91482f37,mexican_hairless
4707,76290f345b8ad1f7bb4b1f5167b7b3ea,sussex_spaniel
4709,762f4cd537a628f1e6ebdbbbd76a6b88,brittany_spaniel
4710,763e362b15a547d8520f76a42d84587e,dandie_dinmont
4712,7645e3e336ea56a3d2acdd258190893a,toy_poodle
4714,76491d51112372938c485fc961a31dd9,japanese_spaniel
4715,7650b3dabb734ea29ce3adc3b3e2a9a8,chow
4716,76573a994d0ab0a1f77d117534a18573,english_setter
4717,7662c0c55bbc3130972f9477891db973,norwich_terrier
4718,7663f70daedd1e9e3616b4ff4832ce39,shih-tzu
4719,766e9b95fb67bb079729345d071f44ff,gordon_setter
4720,7671fa917628bbe067eb4f63e5003ca7,appenzeller
4721,7675ed37fee3bcf5a7b5ffb58cd96caf,afghan_hound
4722,76772fb434731181bdd7c979f6f29bd3,cardigan
4723,767bddefbcbc83a67444bfc76ff42660,dandie_dinmont
4724,767bfb070895c3d4f8a98d02c385ea79,border_terrier
4725,767e3cfc3226ad280d37d7f0176879b7,irish_setter
4727,7684bc9005956e3fa3cbd7c8d4697e57,miniature_schnauzer
4729,769ad7b5e71846607ef374c477c51d4a,blenheim_spaniel
4733,76aa07eab0d5efb97081aa495b2212ab,border_terrier
4734,76aa48855d652aa3713bc1a1a2a1e296,standard_schnauzer
4735,76bc03407f010ea8872204dfd4fb3c0c,chesapeake_bay_retriever
4736,76d7b339f71872f2301649db866afae7,great_pyrenees
4737,76d9a70ad3f43b73121e3990b515983d,keeshond
4739,76e8dd8997787b79d3c1e4632c89263d,dandie_dinmont
4740,76f332f9bc92a0ede6185410b21065ba,italian_greyhound
4741,76f34fedeebaa49f5ce0faf1b7465798,chow
4742,76f3c8cb1a8cc07aa8e54064d8594a6c,schipperke
4743,76f91122682ee3329b7b4c2af35baa7b,staffordshire_bullterrier
4744,76fd190c3cba9f9fcee27b206a0ab886,great_pyrenees
4745,77025d2001aabd615d18015a28ef8893,pug
4746,770c67d2d1c05302c985a8fe57c24f0f,black-and-tan_coonhound
4748,770e93c5d9961cc0b72dc41069cdaa62,sealyham_terrier
4751,77206fa9b8356386a19d7d5e130f863a,scottish_deerhound
4753,773f83245c9206fd7f67812b064b4117,appenzeller
4754,7742f1ede5c9e95b93dcbaee009f6e87,maltese_dog
4756,776a702e80fc75c7969198ede3ee0aad,boston_bull
4757,776efe98bbf0cb040ec6c2d6515b7bc5,saint_bernard
4758,778a40555323b9c9eb080086c29904f0,english_setter
4759,778e6ae08fba644f16d4c870ed9d16b0,clumber
4760,778e71af58e7431ccc91543e5d645f73,old_english_sheepdog
4761,778e8a6cc368c6c5fce51d55ae57d6c6,irish_water_spaniel
4765,77a089032276f7edce828022c3dca3e8,samoyed
4766,77a502482eb14811e2a16431c89c52fe,greater_swiss_mountain_dog
4767,77adbcd124ca77b78044211f06ed0240,lakeland_terrier
4769,77b3b214f0a852524906fba0f3f97f0d,samoyed
4770,77b43f8c92647abe6025d4972dd899cf,siberian_husky
4771,77bbd2303fa579c249dfc4ce01832aac,english_foxhound
4772,77c28f5613c5e7bd0ee27cad00d8e4bd,malamute
4773,77c4f20be5520f5394ad2a1e7181ba51,scottish_deerhound
4774,77c6711d3cc1f298b9c4bad5332ad4a1,irish_terrier
4775,77ca2e85e0e8ea05ad424b9e53e644f1,afghan_hound
4776,77ca5fe121dc5b6522a7837d05d1ede7,affenpinscher
4777,77d33d7560ca0fdfef1a342bd70ac80c,newfoundland
4778,77da61ad8cbc01b9396b05eba6b08dc7,norwich_terrier
4779,77f1a9085d57f10fcf733e45f565b287,staffordshire_bullterrier
4780,77f5d224817632147c90ec5bf47a1a27,welsh_springer_spaniel
4781,77f7c791ba91d7e755a7038c3a23cf8b,rhodesian_ridgeback
4782,78028851f3053833c5415a9cd989f9f8,kerry_blue_terrier
4783,7804443416f4fb5ac314f0df5301a115,old_english_sheepdog
4786,781aff4e974e88a2677fe0dfb67b4f84,old_english_sheepdog
4787,782319adbba9e5002b9f727abb845543,groenendael
4788,782492a8d27b95f3f2a5ad2af461eab5,sealyham_terrier
4789,78264c18912a9f0236458ff853aa985c,otterhound
4792,783d78ba59079ffb9c3c0bf8252a72a9,irish_setter
4794,78466d3bba64e5554ac942cda301e078,saluki
4795,784874c8509f23230c93f1c6909e8945,bull_mastiff
4796,785148e9deb47c2888b8859d96681392,bloodhound
4797,785332dcfbe904ed9f7e9f96e32cce13,basenji
4798,785dd3642bde85cc406c55c262f2cf87,bedlington_terrier
4799,7864eacf8b7a02d785e094897d2a215d,lakeland_terrier
4800,786e55f920591241642b541e80c99b71,dandie_dinmont
4802,78892d355550946552b770d51a2cd67c,wire-haired_fox_terrier
4803,7889edf05a5af5ad63b08764ffead960,irish_wolfhound
4805,7890a3c00d0be71a36e61c59c033c540,border_terrier
4806,7895625f782edb6173dde473a141f178,redbone
4807,7896a1b868e18ec4b78557bd33d90c40,pembroke
4808,78986ec37ba0465c40dd5ce83faa896d,staffordshire_bullterrier
4811,78b7197ade3d5e29873a7ea27adc760c,rhodesian_ridgeback
4812,78ba53d157186b9c4de0da5d6897a1db,airedale
4813,78bd37be99859b01540f48a5fd327c0a,pembroke
4814,78c79639390eca2e6e34d11278af4190,gordon_setter
4815,78c7b5a2dd1c9612ae14bf9e326090e6,miniature_schnauzer
4816,78c92f75971c43e4962e206059b6a48d,kuvasz
4817,78cb1dbdd48e40691132cba7a39282bd,standard_schnauzer
4818,78db7499ee42192c475ba71c59d7a05b,entlebucher
4819,78ddc0326486a7e9ed6ce49aea113031,cairn
4820,78e7aa41b7f4326a7f582426a3fdb151,afghan_hound
4822,78f55447d9df48913f4d96965a695930,cocker_spaniel
4823,78f9f919d2ab1396a4b99b9c6a3d2074,silky_terrier
4824,78faf3a77c7d8ee488e39a73a6cc1978,yorkshire_terrier
4825,79010e9eef804bc1fca107849c04b280,leonberg
4827,792cd4056f5d7c3abf870d72c8a6abf7,komondor
4829,792ee1a15734d6da6074f25524050f66,tibetan_mastiff
4830,792fa603050f93605bb6329092a07db9,rhodesian_ridgeback
4834,79465b231a7c290606cc384a4f8c1231,german_shepherd
4835,795711c5b083e14307d5e5769402af8d,bouvier_des_flandres
4836,7968fee6de08f19f2a783e5b9a8bd46f,scottish_deerhound
4838,7976034449c9a5d65d00d83ef443ebd0,lakeland_terrier
4839,797a46212d04b7b75676f5e0e99f828e,staffordshire_bullterrier
4840,797bb2f81e6d52cb0964c7d3a8b659e1,irish_terrier
4841,79830abe3ee01ebd66d13324aa69ddd2,sussex_spaniel
4843,79996b812c79f6301e408d014e6d8e46,west_highland_white_terrier
4845,79a123def8d177430cd02931565c5f25,bedlington_terrier
4846,79a48334e53e8c42cb533363b40a9288,komondor
4847,79a7fb5f7c40be0c75331a0a8558191d,entlebucher
4848,79aaf2bb0872d2f14ffd2d65057032f1,pekinese
4849,79b05087af93c305981bfe509659391e,cairn
4850,79bef9a1aebcd3246ec1de034107dd87,boston_bull
4851,79bf1625004cb49fbeb98e1ba0dc08c6,clumber
4852,79bf450241ac44efcb4b41220275fbc9,flat-coated_retriever
4853,79c132b5981112afd66ccf194005be1e,komondor
4854,79c3812790eb28056231448106959e8d,irish_wolfhound
4855,79c4b258a57fb46c58b749d093bb22ed,saint_bernard
4856,79c86fd29b3a3114546150b748eed6c9,wire-haired_fox_terrier
4857,79cfdadcf7d192139150d23f49041aa7,afghan_hound
4858,79d2ea336fda1392771cb594f3555945,scottish_deerhound
4859,79deb223049ef9f441f3fcf989897d29,great_pyrenees
4860,79e176c35318c7cdb2db59366726de77,west_highland_white_terrier
4861,79e5a57747f01674c13c7808a8182387,giant_schnauzer
4863,79ebb7ccc1a5d29593f913210c36118f,tibetan_terrier
4864,79f19e141ef77c11376a2ee137ecd731,greater_swiss_mountain_dog
4865,79f802428ab1d8e15f3b6d0d9c49a1c0,ibizan_hound
4866,79f931065bf961e6251c37d890658116,irish_setter
4867,7a06c76962e2133762b6e1e10b440d63,whippet
4868,7a0cfd6eb2495b5b25d6efed110b737c,mexican_hairless
4869,7a11caa83f363f20ade587ee2a6b2e22,irish_wolfhound
4870,7a1235e58df9cb1759647c149b4a27c2,entlebucher
4873,7a353163cdba5d0564980a73c538a702,borzoi
4874,7a3570346994f3c37c45f0acae101551,scotch_terrier
4875,7a378a3d9b8ec957aabb276ffc94986c,west_highland_white_terrier
4876,7a3c94859e26ad31c92fb520306ca793,dhole
4877,7a4cc5606cf632ad77a2285186352aac,samoyed
4878,7a5ac22642a9ad1ede2461cdf7d27050,english_setter
4879,7a5f80c109aa9333fcbd80dd938ceb1a,cairn
4881,7a706c61554042281c1d030267a8afc9,west_highland_white_terrier
4882,7a769530c761718f1ff64d9ec8e05068,lakeland_terrier
4883,7a862931560f0bff7716b0d40d55822c,australian_terrier
4884,7a98dcbc73145a80967e0d3471706cba,blenheim_spaniel
4885,7a9df6ffcd2ce843a928c0c704adf6d8,bedlington_terrier
4886,7a9e285d00c9782c42e6e71c03faefea,kuvasz
4888,7aa633ff24f42d47caa54717d50bd2f7,miniature_pinscher
4889,7aaa4b3e8f68ccbcd6e98ff3c57be7d7,briard
4893,7ac4d8f6d574218954f766801a3b1119,tibetan_terrier
4895,7ad0e25ffd38d42c1111ca64b54430f8,standard_schnauzer
4896,7ad1078b00eeeb636899c658c2ffa2eb,west_highland_white_terrier
4899,7ade7a3e5363d683b7944d5f8a94a73b,dingo
4900,7af73525a36053c73eca8baeb687aeea,norfolk_terrier
4905,7b1d68beccf7a2974a786bd20621563f,german_shepherd
4906,7b1d7a6aa4c68b5ef68a5d16d19f2809,toy_poodle
4907,7b231a29db42a265e92970ad4a3ad57e,borzoi
4908,7b24d09942636357222519c79badaa20,bloodhound
4909,7b3105053d887c2098186d37399f7d32,labrador_retriever
4913,7b41e2d75b9ff967ac66237c6ec60dbb,mexican_hairless
4914,7b44341b91b48e2eafe679c00ba1a0a6,siberian_husky
4915,7b51ff72e2a35b95b5f58c6a4bb14a59,leonberg
4917,7b5292a6c2a1cad3f8266b5ed0598629,saint_bernard
4918,7b592c2c9eaa488b0dcf936e8d7a66f2,standard_poodle
4920,7b647794985a1d03affb644b5a95d413,afghan_hound
4922,7b72f5d09004711ea55bf3269cca5b16,lakeland_terrier
4924,7ba8102be491368fa69e832b3f1cec42,great_pyrenees
4927,7bc7194efa91bfff549675b6d7a61bc1,soft-coated_wheaten_terrier
4931,7bdb38da91169debedf3f5b2bffdc014,scottish_deerhound
4933,7bea6cd93e219ca2419f999001ecb27a,beagle
4934,7bebe43f7ed5a4410074c8cda7865ada,airedale
4935,7bee9b5f4b86a63cb4689f7f5ee13162,sealyham_terrier
4936,7bf6d713b08e69c2239242de30290aaf,miniature_schnauzer
4939,7c00f132de96092bf9e6185b9e7908e5,flat-coated_retriever
4940,7c036cc0f15aea204c2760897410e799,english_springer
4941,7c1414107b56679a82cea7e7a9114d3b,afghan_hound
4942,7c19536a7d66e009fa25d68fdcc17bc6,affenpinscher
4943,7c235a63491b36c894c68171f3f791d0,standard_poodle
4944,7c2428a8407e0adf6614c588d2cf063c,border_terrier
4947,7c5ad29a20b9c3d082cda2d4d59ca492,kuvasz
4948,7c5cd40bf824a41704fa53c8fab5774f,black-and-tan_coonhound
4950,7c638105cd596a1fd493694de886dbe8,giant_schnauzer
4951,7c81c036681a8b60fab534481c5719cf,border_terrier
4954,7c99ac02edad506dc5b03ce781f1db34,english_springer
